Sex,Marital status,Age,Education,Income,Occupation,Settlement size,component 1,component 2,component 3,K-means PCA,Segment
1,1,30,1,140741,1,0,-0.7148527325291002,0.9499274496769662,-1.023792872037728,0,standard
0,0,44,1,133265,1,2,1.7313634609995343,-0.8176318866084994,0.48124509685614336,1,career-focused
0,0,47,1,148100,2,2,2.7898345331849885,-0.6661831225397179,-0.04668575244006329,1,career-focused
0,0,52,1,131021,1,2,1.9231303657615488,-0.611800179580949,0.9071984756530648,1,career-focused
1,1,62,2,152620,1,2,1.7452300090443047,2.737069924588322,0.3209710691532133,3,well-off
0,0,35,1,85033,0,0,-1.0982249893713525,-1.0668196848770861,1.5702377754922436,2,fewer-opportunities
0,0,26,0,114514,1,1,0.13849566199517835,-2.3399251288188556,-0.4692915494278941,1,career-focused
0,0,26,0,99307,1,1,-0.07086374339265905,-2.3896913124610357,-0.403168890169481,1,career-focused
1,1,42,2,219451,2,2,2.879396247378769,2.4458007292097026,-1.6296110867628761,3,well-off
1,1,27,1,114007,1,0,-1.1664056376741514,0.7824974217087336,-1.0636223582205007,0,standard
0,0,38,1,102846,1,0,0.001245116761953292,-0.9056251659002749,1.0293580684810668,2,fewer-opportunities
0,0,39,1,81483,0,0,-1.0357685532513876,-0.9718496651163994,1.7937718277288335,2,fewer-opportunities
0,1,20,1,107779,1,2,0.32908953968042776,-0.5152681615704521,-1.5405020483209102,1,career-focused
0,0,29,0,222360,2,2,3.0496451009715795,-1.9698085569043986,-1.7656467574430708,1,career-focused
0,0,40,1,107125,1,0,0.11582059859637969,-0.8383279329799,1.114801258264093,2,fewer-opportunities
0,1,32,1,80080,0,0,-1.6333304050585202,-0.13767460773244145,0.5517243135148931,2,fewer-opportunities
0,1,28,1,129600,1,0,-0.29216850774176706,-0.059244732637446965,-0.49119446879692147,0,standard
1,1,27,1,118613,1,1,-0.5308258592511772,0.7118524482769115,-1.4476465267809902,0,standard
0,0,42,1,146237,1,1,1.2821201836159397,-0.7427552793996679,0.6847880692279293,1,career-focused
0,1,49,2,144461,1,2,1.9028098237282594,1.4445404326755067,0.2683336124023493,3,well-off
0,0,38,1,124487,1,0,0.29918336178057564,-0.834803177329195,0.9352592673361125,2,fewer-opportunities
1,1,24,1,97826,1,0,-1.472672174366658,0.6496029718279558,-1.149338108831105,0,standard
0,0,27,0,64105,0,0,-1.870570717833176,-2.4154866055609325,0.7854157143621872,2,fewer-opportunities
0,0,36,1,156374,1,2,1.8268513726652986,-0.9551811301853969,-0.03543290122313453,1,career-focused
0,0,34,1,205383,2,2,3.2166433614168106,-0.825129699137611,-0.9720807474608864,1,career-focused
0,1,28,1,98964,1,2,0.43039148404239747,-0.3309406034685783,-1.085976828004489,1,career-focused
0,0,45,1,221842,2,2,3.7493979457915736,-0.4781500855878953,-0.47137770910680393,1,career-focused
0,0,26,0,88027,1,2,0.3460086296254893,-2.512324554015411,-0.718117990341784,1,career-focused
0,0,32,0,160513,2,2,2.281676372088879,-2.0922672849832447,-1.3406518027412282,1,career-focused
0,0,26,0,124536,1,2,0.8486391636758974,-2.392845787750379,-0.8768654202665164,1,career-focused
0,1,20,1,93634,1,0,-1.0099841321637582,-0.39012187117467634,-0.7510041762409155,0,standard
0,0,54,1,124725,1,0,0.7477814541916249,-0.40767353167726755,1.7666165616791334,2,fewer-opportunities
1,1,37,1,102456,1,0,-1.047105855246788,1.0111650365456801,-0.4931515180100671,0,standard
0,0,40,1,74975,0,0,-1.097533581328146,-0.966500718087773,1.8740942443430484,2,fewer-opportunities
1,1,23,1,153861,1,1,-0.15688626512298864,0.7206167935513936,-1.809008951028705,0,standard
0,0,43,1,119351,1,2,1.511972588712617,-0.8898135424120712,0.4897210591053013,1,career-focused
0,0,36,1,95438,1,2,0.9879268821863573,-1.154599303817268,0.22952733844087958,1,career-focused
0,0,44,1,147967,1,2,1.9337703774203923,-0.769518357844948,0.4173182647119209,1,career-focused
1,1,24,1,116863,1,1,-0.6384164191466901,0.6261846569178866,-1.5961107547874096,0,standard
0,0,53,1,170622,1,1,1.9239944265100688,-0.36983716571528297,1.151027492320475,1,career-focused
1,1,23,1,132426,1,1,-0.45198844533527877,0.6504689572674373,-1.7158058734194406,0,standard
1,1,26,1,77519,0,0,-2.4673149783058,0.6134812443967834,-0.3374915097844476,0,standard
0,0,30,0,169405,1,2,1.5776947350279067,-2.139420527260376,-0.8638655324695337,1,career-focused
1,1,31,1,120030,1,0,-0.9721547918890475,0.9087958873171609,-0.8817133613584615,0,standard
0,0,42,1,77933,0,0,-1.0011447092469472,-0.9035265685231764,1.9652813700029974,2,fewer-opportunities
0,1,31,1,109892,1,1,0.09217079605126481,-0.12951854195097345,-0.6134236412237292,0,standard
0,0,41,1,69062,0,0,-1.151107062998265,-0.9592045836278916,1.951829498317771,2,fewer-opportunities
0,0,32,0,116348,1,0,-0.24142712027455257,-2.088323175949841,0.19887744798559068,2,fewer-opportunities
1,1,28,1,137188,1,1,-0.24726557889477158,0.799287617722635,-1.4763893210682535,0,standard
0,1,41,1,110199,1,0,-0.19744429231592767,0.22367386794499616,0.26948305545207235,0,standard
0,1,26,1,109890,1,1,-0.047019699136128405,-0.26275970295613005,-0.8735374946908531,0,standard
0,0,25,0,109751,1,2,0.617256968834051,-2.467877864146595,-0.8646021997669422,1,career-focused
0,1,33,1,129651,1,1,0.41986415750716305,-0.011561709978784147,-0.5952901617925304,1,career-focused
1,1,75,3,170113,2,1,2.808015761549542,4.316407842451111,1.1253488985581523,3,well-off
1,1,37,1,140285,1,1,0.045865093374129313,1.0492451186240928,-1.0216350216492875,0,standard
0,0,42,1,198029,2,2,3.338059338215923,-0.6360208959314282,-0.5239082071718562,1,career-focused
1,1,45,2,120262,0,0,-1.0884769805045744,2.3266557380955586,0.9247447777717587,0,standard
0,1,23,1,105137,1,1,-0.19595347560162046,-0.3582550638211368,-1.008944160669718,0,standard
0,0,60,2,127371,1,0,1.2127681305128548,0.8278701634813869,2.5268828925905455,3,well-off
0,0,31,0,145689,1,0,0.1346867802438769,-2.0189492143770402,0.019273208602430706,1,career-focused
0,0,34,1,102617,0,1,-0.31180572026497116,-1.1216399873875837,1.0777585142208774,2,fewer-opportunities
0,0,61,2,90709,0,0,-0.03487153693775328,0.7115784029026198,3.3578193429670335,2,fewer-opportunities
0,0,43,1,107099,1,1,0.7711279971381072,-0.8441907456178572,0.9069913546263897,1,career-focused
1,1,37,1,116021,1,2,0.2839827797640353,0.8841206474774203,-1.2801274500381201,0,standard
0,0,32,0,100426,1,2,0.683704995589091,-2.311866247010404,-0.45988392143623946,1,career-focused
1,1,24,1,62249,0,0,-2.7332069081324484,0.5102150416328368,-0.3751439355831759,0,standard
0,0,35,1,172957,1,1,1.4551544253373534,-0.8418402992809293,0.20443333020148793,1,career-focused
1,1,23,1,95003,1,1,-0.9672022960506755,0.5279990493012839,-1.553084213826648,0,standard
0,0,45,1,109698,0,0,-0.4803284932249176,-0.719632170863104,1.9832352003214262,2,fewer-opportunities
0,1,34,1,157376,1,0,0.25722770544014045,0.19153609727581294,-0.29982224847535915,0,standard
0,0,27,0,123191,1,2,0.8579547307209517,-2.370600489952727,-0.8189926182870872,1,career-focused
1,1,67,3,171052,2,0,2.0261149517902948,4.1920239083689514,1.0690663708881682,3,well-off
0,0,22,0,99328,1,0,-0.7540725705743367,-2.410491785910133,-0.24736175563168702,2,fewer-opportunities
1,1,28,1,133799,1,2,0.27824459697176407,0.7024783358657964,-1.8256498504644758,0,standard
1,1,29,1,138256,1,2,0.3674380669602151,0.7437111655561245,-1.7930051453494718,0,standard
0,0,27,0,115638,1,0,-0.3903648673206022,-2.223881326368995,-0.058157899349162684,2,fewer-opportunities
0,0,31,0,82238,0,0,-1.5095978098894143,-2.249557148704606,0.9146683422086821,2,fewer-opportunities
0,0,49,1,127543,1,1,1.2195823309024028,-0.6174045009919297,1.1302443757424996,1,career-focused
0,0,24,0,63987,0,0,-1.9556930361561926,-2.495813539965658,0.629855268830304,2,fewer-opportunities
1,1,29,1,114784,1,0,-1.1000432575473733,0.8383340657480067,-0.9629518683307502,0,standard
0,0,37,1,217450,1,1,2.123368305821513,-0.6429393766790513,0.11501911093487716,1,career-focused
0,0,37,1,173751,2,2,2.8646537496376476,-0.8487073041317946,-0.6784658249477039,1,career-focused
1,1,23,1,122850,1,0,-1.1559917290372397,0.7048491886264222,-1.3101712875173113,0,standard
0,1,36,1,104953,1,0,-0.4088305343208272,0.07327127687344974,0.03217101859250557,0,standard
0,0,34,1,152371,1,1,1.1439080948569955,-0.9358566349859033,0.24192029939298385,1,career-focused
0,0,41,1,139905,1,0,0.5949454448457446,-0.7044057089779089,1.0242926735667712,1,career-focused
1,1,31,1,156700,1,1,0.10485985037002961,0.9430830446345235,-1.4051573330663014,0,standard
1,1,23,1,86488,0,0,-2.42733379713784,0.5628922800556138,-0.5325637988542541,0,standard
0,0,38,1,147472,1,0,0.6156248645647832,-0.7595828359722211,0.8353165223466585,1,career-focused
1,1,26,1,169991,2,0,0.34724589476651363,0.9620220487525627,-1.9785741977066786,0,standard
1,1,22,1,62381,0,0,-2.787054808118663,0.45735317637509465,-0.4797669142784698,0,standard
0,0,27,0,70926,0,0,-1.7766639312118544,-2.3931643106557368,0.7557568297168504,2,fewer-opportunities
1,1,24,1,113004,1,1,-0.6915444486983219,0.6135557555780318,-1.5793311570969897,0,standard
1,1,27,1,125760,1,0,-1.004598503359477,0.8209601004978793,-1.1147264296523498,0,standard
1,1,33,1,111918,1,2,0.11616515935833892,0.7641055429916986,-1.4703849381065874,0,standard
0,1,27,1,120674,1,1,0.12927950886040093,-0.20082123481613573,-0.8684036770045318,0,standard
0,1,27,1,63597,0,0,-1.9994198520573783,-0.32485122429140645,0.36327269107544796,2,fewer-opportunities
0,0,30,0,103069,1,1,0.0922592260472156,-2.2707921590913775,-0.2114286752773718,1,career-focused
0,0,49,1,108079,0,0,-0.39128739137180907,-0.6183427915566125,2.1983729314540508,2,fewer-opportunities
1,1,26,1,101159,1,1,-0.7989529908313769,0.6280858454033512,-1.4237780338699801,0,standard
0,0,33,1,88211,0,0,-1.1101376786775283,-1.1097132595203694,1.4523702633517515,2,fewer-opportunities
1,1,52,2,159052,2,1,1.75402314865621,2.6003276597749583,-0.48274423009883044,3,well-off
1,1,20,1,102623,1,2,-0.37362563705055984,0.3872768742961504,-2.106287304199507,0,standard
0,0,36,1,115589,1,0,0.12101669868183537,-0.9172164753671622,0.8699002863460509,2,fewer-opportunities
0,0,21,0,59127,0,0,-2.1060999142443912,-2.591659067309899,0.4949138573092971,2,fewer-opportunities
0,1,47,2,82240,0,0,-0.9245413098717313,1.336100920149205,1.7823244459247676,2,fewer-opportunities
0,0,60,2,129425,1,1,1.8132137468690332,0.7488735558906352,2.1539552602586003,3,well-off
1,1,58,2,87058,0,0,-1.1837828744078809,2.5644028628568005,1.7454401270844653,3,well-off
1,1,42,2,128462,1,2,0.8559876153193736,2.125072378946163,-0.6144759787594273,3,well-off
1,1,36,1,121403,0,0,-1.5848246495724743,1.0235645487322658,-0.008061612297110856,0,standard
1,1,20,1,88141,0,0,-2.4880742185093303,0.4883610917698009,-0.6958248578895668,0,standard
0,0,40,1,134946,2,2,2.413911259917606,-0.8957591535703365,-0.35366146106800617,1,career-focused
1,1,32,1,94058,0,0,-2.0726219701178508,0.8274880488226247,-0.09725887504276406,0,standard
1,1,23,1,99285,1,1,-0.908250696532643,0.5420122536384848,-1.5717030884859842,0,standard
0,0,36,1,108432,0,0,-0.7482512302491856,-0.963597570610565,1.5205193970488298,2,fewer-opportunities
0,0,31,0,111369,1,0,-0.33780712341302993,-2.1312642944454043,0.16850248891733433,2,fewer-opportunities
0,0,32,0,122612,1,2,0.9891464217700973,-2.2392607002039724,-0.5563524765955183,1,career-focused
1,1,45,2,134350,1,0,-0.12378786141486994,2.3957191124751454,0.24398848344827495,3,well-off
1,1,30,1,108838,1,2,-0.009735916034367647,0.6740852150216327,-1.613066096683554,0,standard
1,1,34,1,90852,0,0,-2.0610947653484577,0.8702899911162018,0.02073038592782184,0,standard
1,1,28,1,151580,2,2,1.2937763730021727,0.7836273626548371,-2.5224639458428237,1,career-focused
1,1,23,1,115681,1,1,-0.6825219656364122,0.5956695395592568,-1.6429957248508782,0,standard
0,0,22,0,131699,1,1,0.26375642798366106,-2.3902734668565784,-0.752112933747634,1,career-focused
0,0,74,2,192481,2,1,3.8417165411900513,1.3512457439150583,1.988620794265137,3,well-off
1,1,50,2,155122,1,2,1.4456847004805498,2.425494851541779,-0.3142021779992764,3,well-off
0,0,33,1,106015,1,2,1.0500458896095708,-1.1999259532181719,0.027463187985689527,1,career-focused
0,0,45,1,108378,1,0,0.2722339921950428,-0.7009927694932305,1.3694755479295284,2,fewer-opportunities
1,1,22,1,105257,1,1,-0.8538649438743026,0.5349092016297698,-1.6496948846384047,0,standard
1,1,48,2,118788,0,0,-1.02527221155865,2.4017727189027074,1.087227513928972,0,standard
1,1,29,1,162955,1,2,0.7074767303174976,0.8245407157486805,-1.900400658009664,0,standard
1,1,22,1,119511,1,2,-0.08545820791980653,0.4958381178395438,-2.0756702215111957,0,standard
1,1,22,1,102000,1,0,-1.4708726280072661,0.6099688907670763,-1.2715364007849315,0,standard
0,0,48,1,254449,2,1,3.709638660404698,-0.2057816773103235,-0.09308855402612573,1,career-focused
0,0,27,0,208446,2,2,2.8024216365691377,-2.0686371358754343,-1.8091953051563388,1,career-focused
0,0,37,1,124805,1,0,0.2757287726185153,-0.860409418810711,0.8818520385176217,2,fewer-opportunities
1,1,21,1,139379,1,0,-0.9840971308223386,0.7056478818733701,-1.4860912507500028,0,standard
0,1,49,2,78296,0,0,-0.923174376107548,1.376487695511242,1.9035226582028244,2,fewer-opportunities
0,0,27,0,125598,1,1,0.3189250614572401,-2.277004885503439,-0.4654621834925773,1,career-focused
0,0,32,0,100215,1,2,0.6808000942583333,-2.3125567622171177,-0.458966457038033,1,career-focused
0,1,38,1,130951,1,2,1.1490921865575932,0.0402087699935554,-0.7048167222448208,1,career-focused
1,1,22,1,102480,1,2,-0.3199291774180809,0.44010274113079373,-2.0016164956066755,0,standard
0,0,65,2,136812,1,1,2.054075788632949,0.9062827491307821,2.3819578597884994,3,well-off
0,0,35,1,106919,1,1,0.5459891453345911,-1.0579551960628235,0.4915779459775836,1,career-focused
0,0,41,1,131020,1,2,1.6169580851858931,-0.904919607006972,0.3349332142388811,1,career-focused
0,0,29,0,119429,1,1,0.289659741852058,-2.243899609359121,-0.33458928739457133,1,career-focused
0,0,36,1,154521,1,1,1.2291729845910269,-0.8755267332271119,0.33662074843563794,1,career-focused
0,0,64,2,117842,0,0,0.4221745228564559,0.8803141918541645,3.39591390832097,3,well-off
1,1,28,1,124566,1,2,0.15113107096756193,0.6722625685502019,-1.7855031737410636,0,standard
0,0,44,1,110009,1,2,1.4111910185914627,-0.8937390982072719,0.5823661965940045,1,career-focused
0,0,23,0,101210,1,1,-0.12816233854287223,-2.4634043547673294,-0.5675169923306304,1,career-focused
1,1,19,1,101258,1,0,-1.56458574457859,0.5275998639974717,-1.4243835866747259,0,standard
1,1,25,1,79045,0,0,-2.4741386631666495,0.5918282842883033,-0.3961513309869829,0,standard
0,0,47,1,110866,1,0,0.3621522309802408,-0.6395567343701296,1.4627063146660506,2,fewer-opportunities
1,1,28,1,129640,1,2,0.22098637595459988,0.6888676593505189,-1.8075658010230513,0,standard
0,0,21,0,227021,1,1,1.5482508721264017,-2.1049711457852145,-1.2186139430741987,1,career-focused
1,1,34,1,108549,1,1,-0.4745518708062321,0.8654456258976446,-1.0397149489703135,0,standard
0,0,26,0,122693,1,0,-0.32106912347168987,-2.2274401699944337,-0.14085876632270897,2,fewer-opportunities
1,1,27,1,35832,0,0,-3.013400024935773,0.5037039617714187,-0.1042047326749532,0,standard
0,0,38,1,81870,0,0,-1.0582731983763751,-0.997230098307568,1.7400645750076116,2,fewer-opportunities
0,0,40,1,179790,2,2,3.0312922801853888,-0.7490034003481423,-0.5486509088081443,1,career-focused
0,1,33,1,107158,1,1,0.11019616872642872,-0.08517194004806472,-0.4974867176747235,0,standard
0,1,32,1,136638,2,1,1.258959052492191,0.007616122831081563,-1.297194593132166,1,career-focused
0,0,27,0,158147,1,2,1.3392046402847873,-2.2562040465124666,-0.9709873363141202,1,career-focused
0,1,32,1,132587,1,2,1.0046199446564823,-0.11431882172125697,-1.0240773922348547,1,career-focused
1,1,26,1,128140,1,2,0.14467023439588875,0.6306649371384768,-1.9050925621928814,0,standard
0,0,38,1,117405,1,1,0.7738508807064074,-0.9436981115954878,0.6020565389947546,1,career-focused
0,0,40,1,68475,0,0,-1.1870210630813478,-0.9877725135552661,1.9023573656148105,2,fewer-opportunities
0,0,50,1,201656,2,2,3.6106540899584068,-0.4109758487208543,-0.12348294914209063,1,career-focused
0,0,37,1,86967,0,0,-1.0159338374925044,-1.0071966612445993,1.6658774297956207,2,fewer-opportunities
0,0,45,1,118006,1,1,0.9769531757510294,-0.7552028264884756,0.9636148570572252,1,career-focused
0,0,42,1,223630,2,2,3.690516110579573,-0.5522394750447678,-0.6352257714300685,1,career-focused
0,0,35,1,110442,1,0,0.022323788322659934,-0.9607073879609628,0.840255820258357,2,fewer-opportunities
0,0,22,0,115691,1,2,0.6155369835050188,-2.5283794851756163,-1.0465038743241075,1,career-focused
0,0,41,1,80232,0,0,-0.9973262674316083,-0.9226498212629841,1.903260411455374,2,fewer-opportunities
0,0,37,1,187647,1,1,1.713061318330639,-0.7404721951894666,0.2446076960521579,1,career-focused
1,1,28,1,138952,1,1,-0.222980053077441,0.8050604557541209,-1.4840594973641594,0,standard
0,0,41,1,162772,1,2,2.0540975498978424,-0.801008522440227,0.19687004091257532,1,career-focused
0,1,23,1,111862,1,1,-0.10336835024926916,-0.3362469369720766,-1.0381856207547333,0,standard
0,1,23,1,90051,1,1,-0.40364703709835975,-0.4076252648092294,-0.9433476302842101,0,standard
0,0,50,1,121400,1,1,1.162842369108709,-0.6108610608332057,1.2089797093929926,1,career-focused
0,0,35,1,137000,2,2,2.3030263435739946,-1.022271882039929,-0.6227151572020134,1,career-focused
1,1,50,2,105031,0,0,-1.1590038406320315,2.4100456282766656,1.2510943429823826,0,standard
0,0,27,0,172153,2,2,2.302764840373913,-2.1874090240141624,-1.6513870804923294,1,career-focused
0,0,34,1,170184,1,1,1.3891450967754242,-0.8775620976532179,0.1644663025908458,1,career-focused
1,1,27,1,123279,1,1,-0.46658761465726334,0.7271223248386536,-1.467935099681612,0,standard
0,0,43,1,140795,1,0,0.6628635304245399,-0.6481992629558933,1.1244718199636436,1,career-focused
0,0,47,1,144456,1,0,0.8245960020710187,-0.5296306405619611,1.316651200278591,1,career-focused
0,0,27,0,104773,0,0,-1.3106819627656037,-2.2823971627806228,0.6085842349960304,2,fewer-opportunities
0,0,31,0,153353,1,1,0.8123669770055112,-2.0795866261873863,-0.3780476714732969,1,career-focused
0,0,42,1,223018,2,1,3.109922947867721,-0.4685238014441508,-0.2685682038479509,1,career-focused
0,1,24,1,129177,1,2,0.7350126980740672,-0.33865371822160834,-1.4254462036978468,1,career-focused
0,0,41,1,114475,0,1,0.04627512587131161,-0.8963052251147915,1.3903694544131595,2,fewer-opportunities
1,1,26,1,161323,2,1,0.8000784681445641,0.8479367963922015,-2.3048807244577265,0,standard
0,0,33,1,135765,1,2,1.4596232099415338,-1.1025665816554147,-0.10189494398891369,1,career-focused
0,1,24,1,158421,1,0,-0.006711382110167562,-0.07151328420443859,-0.8246111883656188,0,standard
0,0,64,2,103941,0,0,0.23079521764856967,0.8348220028089918,3.456357854290011,3,well-off
1,1,26,1,101783,1,2,-0.21819462046090302,0.544409442809751,-1.790487779522138,0,standard
1,1,56,2,126531,1,1,0.6468916670814078,2.577528438703336,0.48625996782857156,3,well-off
0,0,37,1,111394,1,1,0.6632630189264985,-0.990016536694506,0.5761688939499533,1,career-focused
0,1,33,1,103577,1,2,0.6330630220550236,-0.1826095580171739,-0.8459123979503029,1,career-focused
0,1,47,2,149545,1,1,1.3449700454109323,1.4936028979385556,0.5061749694805444,3,well-off
0,0,31,0,171857,0,0,-0.27578571339092,-1.9562714505505647,0.5249894706311371,2,fewer-opportunities
0,0,34,1,149782,1,1,1.1082645425094508,-0.9443293547498017,0.25317771800415184,1,career-focused
0,0,27,0,112470,1,1,0.13818788292554218,-2.3199673671799386,-0.4083793748686247,1,career-focused
0,0,30,0,133907,1,2,1.088982946216343,-2.2555907111842335,-0.7095141049456862,1,career-focused
0,0,35,1,127849,1,1,0.8341388365799016,-0.9894600146574957,0.4005706954825098,1,career-focused
0,0,31,0,160279,1,2,1.4798869027619357,-2.1426392049292726,-0.7721596002415537,1,career-focused
0,1,25,1,92366,1,2,0.25605703006388114,-0.43247388166243517,-1.213361115714677,1,career-focused
1,1,25,1,104794,0,0,-2.1196443296800034,0.6760940475948388,-0.5081124247756909,0,standard
0,0,29,0,133436,1,1,0.4824983813777658,-2.198060526418632,-0.39549413964896685,1,career-focused
0,0,44,1,110374,0,0,-0.4988543872381092,-0.744066827301949,1.9282713257467368,2,fewer-opportunities
0,0,28,0,104263,1,1,0.05303220384898539,-2.3201785402281234,-0.3206694131712215,1,career-focused
0,0,50,1,138752,1,0,0.8295650713529364,-0.4683566897282736,1.4975267061249664,1,career-focused
0,0,29,0,102723,1,0,-0.512504425680723,-2.2128529013360168,0.10204776845642893,2,fewer-opportunities
1,1,38,1,46297,0,0,-2.563166666042347,0.8310677073161875,0.42256125166419667,0,standard
0,0,24,0,96425,1,1,-0.16620630030258954,-2.4524167456478585,-0.49468647693968415,1,career-focused
0,0,40,1,158197,2,1,2.1618472936790853,-0.733949809932675,-0.09076433393328212,1,career-focused
1,1,29,1,98008,0,0,-2.101738892168248,0.7604739857966322,-0.27050768631826677,0,standard
0,0,46,1,157473,1,0,0.975972417644945,-0.5136783388678315,1.2080265288400842,1,career-focused
1,1,47,2,149306,1,0,0.13778113467785455,2.4979577238888164,0.28300623541305425,3,well-off
0,0,41,1,139236,1,1,1.157902689999774,-0.7923135625775812,0.6632051149614424,1,career-focused
1,1,32,1,125890,1,2,0.2806893510975432,0.7831831623275906,-1.583162114285792,0,standard
1,1,35,1,173124,1,1,0.4423044342651419,1.103419655574858,-1.2684736784115849,0,standard
0,0,24,0,164621,1,1,0.772668823642236,-2.2292396127707566,-0.7912144489780049,1,career-focused
1,1,25,1,124539,1,1,-0.5049059947330764,0.677951934240501,-1.5774628169606828,0,standard
1,1,25,1,107614,1,1,-0.7379176299135294,0.6225634514270669,-1.5038699973415177,0,standard
0,0,37,1,88849,0,0,-0.9900237696987311,-1.0010376583107805,1.6576941691443199,2,fewer-opportunities
0,0,32,0,148566,2,2,2.1171983806264936,-2.131364845052498,-1.2887041858437296,1,career-focused
1,1,35,1,106515,1,2,0.0974455952951495,0.7997176184172629,-1.342842742146146,0,standard
0,0,46,1,150465,2,1,2.222394045000578,-0.5993718897824531,0.25500279563716133,1,career-focused
0,0,25,0,60868,0,0,-1.9708006679773198,-2.4793738060386725,0.6954417288306725,2,fewer-opportunities
0,0,27,0,255198,2,2,3.446070674557707,-1.915637292537551,-2.0124810660328647,1,career-focused
0,0,63,2,183178,1,1,2.636745462704818,1.00472552874136,2.0763014735734138,3,well-off
0,0,40,1,121448,1,2,1.4573448507101148,-0.9628917034382584,0.3245294114785022,1,career-focused
0,0,32,0,129975,2,2,1.8612504155074505,-2.1922054526734462,-1.2078673108339868,1,career-focused
0,0,31,0,132950,1,2,1.1036402275568191,-2.232075650826368,-0.653328393897556,1,career-focused
0,1,31,1,169314,1,1,0.9102515869341526,0.06494493962893093,-0.8718007477176745,1,career-focused
0,0,34,1,147958,2,1,1.8538883062673168,-0.9273393356746384,-0.35839045544605846,1,career-focused
1,1,24,1,139896,1,2,0.25085348639416916,0.6158435873444487,-2.0602586980670927,0,standard
1,1,24,1,68028,0,0,-2.6536456532014094,0.5291273040953973,-0.400272024480024,0,standard
1,1,66,3,133328,0,0,-0.0625461055476503,3.996003605192525,2.4200708006346763,3,well-off
1,1,21,1,108518,1,2,-0.26463478263732354,0.43321567966067165,-2.0798952711443173,0,standard
1,1,41,2,112700,0,0,-1.3039157085078596,2.1953207658372125,0.7495276183923719,0,standard
0,1,47,2,110190,0,0,-0.5397451383329626,1.4275696406594254,1.6607930244561908,3,well-off
1,1,25,1,105104,1,1,-0.7724735651751503,0.6143492657926966,-1.4929560843581142,0,standard
1,1,59,2,184753,1,1,1.5319494684487398,2.8480055890839413,0.38917419822592214,3,well-off
0,1,36,1,162521,1,2,1.5280608175494035,0.09023039795228249,-0.9461375481003695,1,career-focused
0,0,33,1,156794,1,1,1.1769682922483036,-0.9480289194837177,0.1706638224482496,1,career-focused
0,0,21,0,65827,0,0,-2.0138589715141677,-2.5697327550587903,0.46578110153686547,2,fewer-opportunities
1,1,44,2,88490,0,0,-1.5537243834297507,2.1960322786829884,1.0108704045857055,0,standard
1,1,28,1,154919,1,2,0.5690100761452451,0.7715953082155588,-1.9174832537351856,0,standard
1,1,37,1,129058,1,0,-0.6808680106931448,1.0982223139343346,-0.6088216029441309,0,standard
1,1,29,1,77532,0,0,-2.3836382269957195,0.6934645574901106,-0.18147450613971303,0,standard
1,1,23,1,235417,2,2,2.3088229520773496,0.9247563647572435,-3.1471242338181407,1,career-focused
0,0,35,1,113468,0,0,-0.7067516749633063,-0.9737637611665989,1.446597490359543,2,fewer-opportunities
0,0,45,1,190803,2,2,3.322074569462706,-0.5797278178210522,-0.3364147827753852,1,career-focused
1,1,26,1,121423,0,0,-1.862875224630018,0.7571607687359865,-0.5283936753714386,0,standard
0,0,32,0,121347,1,1,0.3995632089682689,-2.157682023901859,-0.1868555523687145,1,career-focused
0,0,23,0,67408,0,0,-1.9364276782597627,-2.511264953549384,0.5629556607339244,2,fewer-opportunities
0,0,41,1,123043,1,1,0.9349687219952201,-0.8453065139629837,0.7336150723081567,1,career-focused
0,0,22,0,128387,1,2,0.7903266863263501,-2.486830759751725,-1.1017082724266138,1,career-focused
0,0,30,0,250050,2,1,2.8865267932335787,-1.7668252900869341,-1.4700266580882824,1,career-focused
0,0,28,0,69588,0,0,-1.7672519930326043,-2.3708961047706585,0.8135991944887561,2,fewer-opportunities
1,1,23,1,109547,1,1,-0.7669706138016646,0.5755955098057794,-1.6163240347153414,0,standard
1,1,37,1,78840,0,0,-2.1429698552818017,0.9109204825946666,0.2290341639253164,0,standard
0,0,26,0,131122,1,0,-0.2050245105951145,-2.199855560148972,-0.1775095123534293,2,fewer-opportunities
0,0,33,1,115403,1,1,0.6071257757487981,-1.083484440436796,0.350639030534327,1,career-focused
1,1,49,2,110291,1,2,0.8006500630607483,2.2521347187430556,-0.17129376646410793,3,well-off
1,1,23,1,64811,0,0,-2.7257676651323264,0.49195247846348306,-0.43830846349917946,0,standard
1,1,23,1,86015,0,0,-2.433845732348496,0.5613443478623639,-0.5305071132601705,0,standard
1,1,25,1,142438,1,2,0.31368256752763846,0.6508094188316617,-2.0192872426081774,0,standard
0,0,55,1,159303,1,1,1.8238274867465807,-0.35358569674905554,1.3042934768107235,1,career-focused
1,1,32,1,104957,1,1,-0.5796692141845893,0.8003966581289879,-1.1281453332631395,0,standard
0,0,74,2,89502,0,0,0.31033502356774106,1.0540383952905352,4.039386216690113,3,well-off
0,0,39,1,121313,1,1,0.8554861003129339,-0.9042619304761832,0.6370883908140966,1,career-focused
0,0,31,0,98102,1,0,-0.5204579573237578,-2.174681665286517,0.2261896935192523,2,fewer-opportunities
0,0,35,1,94554,1,1,0.3757564204302306,-1.0984206962098317,0.5453430989814816,1,career-focused
1,1,59,2,162591,1,1,1.2268384575849762,2.7754785842915437,0.48553839724512055,3,well-off
